oid,sid,time,mac
1548,72,3091,21
1549,33,3091,87
1550,67,3091,7
1551,81,3101,38
1552,56,3101,87
1553,9,3101,95
1554,28,3101,42
1555,20,3101,18
1556,29,3111,56
1557,81,3111,32
1558,69,3111,67
1559,27,3111,41
1560,29,3111,57
1561,90,3121,7
1562,93,3121,9
1563,24,3121,33
1564,47,3121,79
1565,65,3121,35
1566,41,3131,18
1567,24,3131,71
1568,17,3131,66
1569,73,3131,53
1570,81,3131,88
1571,93,3141,76
1572,59,3141,58
1573,5,3141,87
1574,9,3141,63
1575,4,3141,40
1576,41,3151,82
1577,98,3151,12
1578,37,3151,65
1579,68,3151,21
1580,63,3151,91
1581,42,3161,17
1582,19,3161,20
1583,62,3161,69
1584,41,3161,92
1585,76,3161,64
1586,2,3171,48
1587,15,3171,24
1588,33,3171,16
1589,74,3171,41
1590,86,3171,79
1591,3,3181,44
1592,9,3181,42
1593,8,3181,86
1594,56,3181,32
1595,60,3181,55
1596,39,3191,92
1597,2,3191,24
1598,60,3191,49
1599,3,3191,54
1600,6,3191,53
1601,68,3201,47
1602,57,3201,43
1603,66,3201,46
1604,52,3201,52
1605,52,3201,58
1606,99,3211,28
1607,64,3211,15
1608,89,3211,32
1609,58,3211,72
1610,7,3211,36
1611,31,3221,4
1612,75,3221,56
1613,72,3221,84
1614,6,3221,10
1615,39,3221,95
1616,75,3231,6
1617,47,3231,68
1618,70,3231,29
1619,23,3231,17
1620,67,3231,33
1621,63,3241,72
1622,34,3241,52
1623,20,3241,34
1624,95,3241,20
1625,77,3241,42
1626,84,3251,32
1627,12,3251,40
1628,1,3251,38
1629,68,3251,23
1630,13,3251,55
1631,4,3261,3
1632,99,3261,94
1633,70,3261,10
1634,34,3261,6
1635,46,3261,90
1636,28,3271,41
1637,8,3271,66
1638,59,3271,84
1639,69,3271,86
1640,19,3271,89
1641,42,3281,74
1642,74,3281,81
1643,73,3281,70
1644,92,3281,42
1645,10,3281,18
1646,45,3291,83
1647,100,3291,95
1648,62,3291,78
1649,30,3291,66
1650,51,3291,90
1651,8,3301,21
1652,81,3301,69
1653,50,3301,23
1654,12,3301,1
1655,10,3301,18
1656,88,3311,42
1657,42,3311,75
1658,92,3311,40
1659,2,3311,90
1660,57,3311,14
1661,42,3321,79
1662,6,3321,90
1663,27,3321,66
1664,57,3321,39
1665,53,3321,98
1666,62,3331,65
1667,49,3331,92
1668,45,3331,96
1669,50,3331,99
1670,33,3331,22
1671,43,3341,78
1672,79,3341,5
1673,60,3341,68
1674,21,3341,79
1675,48,3341,55
1676,83,3351,39
1677,30,3351,51
1678,18,3351,27
1679,52,3351,72
1680,24,3351,75
1681,43,3361,56
1682,54,3361,14
1683,48,3361,89
1684,32,3361,10
1685,42,3361,9
1686,19,3371,74
1687,49,3371,22
1688,63,3371,49
1689,2,3371,75
1690,70,3371,38
1691,96,3381,76
1692,25,3381,87
1693,89,3381,56
1694,97,3381,97
1695,30,3381,14
1696,44,3391,33
1697,77,3391,66
1698,15,3391,70
1699,71,3391,24
1700,45,3391,3
1701,67,3401,63
1702,56,3401,30
1703,80,3401,24
1704,27,3401,6
1705,82,3401,86
1706,38,3411,89
1707,64,3411,36
1708,74,3411,67
1709,83,3411,71
1710,81,3411,68
1711,43,3421,26
1712,3,3421,56
1713,37,3421,93
1714,41,3421,77
1715,43,3421,54
1716,50,3431,52
1717,55,3431,3
1718,58,3431,83
1719,67,3431,36
1720,24,3431,12
1721,29,3441,64
1722,37,3441,34
1723,12,3441,56
1724,21,3441,42
1725,50,3441,83
1726,90,3451,57
1727,46,3451,85
1728,10,3451,52
1729,78,3451,53
1730,72,3451,66
1731,75,3461,12
1732,20,3461,2
1733,74,3461,61
1734,45,3461,82
1735,71,3461,52
1736,35,3471,54
1737,30,3471,8
1738,65,3471,72
1739,14,3471,94
1740,3,3471,63
1741,48,3481,16
1742,29,3481,84
1743,94,3481,41
1744,81,3481,37
1745,32,3481,53
1746,22,3491,27
1747,96,3491,52
1748,2,3491,42
1749,86,3491,74
1750,80,3491,45
1751,59,3501,95
1752,14,3501,9
1753,10,3501,48
1754,5,3501,61
1755,80,3501,54
1756,91,3511,88
1757,71,3511,50
1758,12,3511,81
1759,42,3511,39
1760,25,3511,73
1761,84,3521,89
1762,38,3521,13
1763,88,3521,63
1764,56,3521,84
1765,27,3521,85
1766,91,3531,54
1767,53,3531,57
1768,22,3531,67
1769,34,3531,73
1770,19,3531,80
1771,89,3541,77
1772,11,3541,9
1773,100,3541,6
1774,98,3541,68
1775,32,3541,25
1776,78,3551,32
1777,32,3551,58
1778,1,3551,49
1779,80,3551,20
1780,43,3551,73
1781,31,3561,51
1782,64,3561,28
1783,48,3561,3
1784,75,3561,11
1785,2,3561,42
1786,23,3571,36
1787,24,3571,11
1788,13,3571,38
1789,49,3571,30
1790,6,3571,77
1791,74,3581,95
1792,93,3581,71
1793,2,3581,72
1794,41,3581,61
1795,32,3581,32
1796,55,3591,2
1797,55,3591,16
1798,63,3591,23
1799,5,3591,93
1800,7,3591,27
1801,89,3601,61
1802,56,3601,20
1803,45,3601,28
1804,50,3601,63
1805,18,3601,19
1806,80,3611,47
1807,42,3611,94
1808,45,3611,7
1809,39,3611,65
1810,27,3611,22
1811,14,3621,65
1812,67,3621,60
1813,24,3621,95
1814,35,3621,56
1815,44,3621,96
1816,50,3631,74
1817,96,3631,19
1818,3,3631,9
1819,9,3631,99
1820,33,3631,64
1821,86,3641,73
1822,34,3641,51
1823,61,3641,79
1824,97,3641,38
1825,42,3641,8
1826,76,3651,80
1827,95,3651,32
1828,8,3651,27
1829,52,3651,60
1830,87,3651,39
1831,93,3661,71
1832,41,3661,17
1833,51,3661,20
1834,28,3661,30
1835,77,3661,68
1836,7,3671,75
1837,26,3671,7
1838,90,3671,40
1839,71,3671,64
1840,64,3671,65
1841,100,3681,37
1842,32,3681,23
1843,34,3681,31
1844,64,3681,48
1845,42,3681,75
1846,44,3691,21
1847,37,3691,13
1848,44,3691,79
1849,52,3691,57
1850,2,3691,20
1851,74,3701,40
1852,2,3701,20
1853,22,3701,48
1854,88,3701,50
1855,14,3701,76
1856,79,3711,23
1857,2,3711,7
1858,80,3711,22
1859,62,3711,41
1860,34,3711,70
1861,31,3721,94
1862,9,3721,93
1863,90,3721,77
1864,14,3721,23
1865,14,3721,6
1866,86,3731,80
1867,41,3731,54
1868,75,3731,73
1869,98,3731,24
1870,80,3731,25
1871,85,3741,45
1872,31,3741,13
1873,40,3741,68
1874,79,3741,48
1875,55,3741,76
1876,82,3751,62
1877,3,3751,21
1878,36,3751,6
1879,41,3751,80
1880,91,3751,46
1881,76,3761,29
1882,93,3761,63
1883,47,3761,78
1884,33,3761,3
1885,38,3761,49
1886,5,3771,22
1887,53,3771,52
1888,10,3771,83
1889,14,3771,51
1890,56,3771,26
1891,28,3781,8
1892,6,3781,44
1893,59,3781,92
1894,14,3781,74
1895,16,3781,18
1896,59,3791,89
1897,2,3791,63
1898,9,3791,78
1899,93,3791,20
1900,50,3791,87
1901,49,3801,50
1902,23,3801,60
1903,79,3801,3
1904,76,3801,97
1905,10,3801,94
1906,67,3811,59
1907,52,3811,7
1908,78,3811,97
1909,41,3811,67
1910,79,3811,88
1911,59,3821,45
1912,31,3821,34
1913,81,3821,51
1914,19,3821,32
1915,27,3821,30
1916,26,3831,34
1917,33,3831,99
1918,5,3831,6
1919,19,3831,87
1920,67,3831,4
1921,14,3841,21
1922,88,3841,46
1923,66,3841,35
1924,12,3841,19
1925,74,3841,24
1926,30,3851,13
1927,60,3851,27
1928,97,3851,57
1929,66,3851,33
1930,83,3851,45
1931,18,3861,2
1932,7,3861,89
1933,8,3861,43
1934,30,3861,48
1935,92,3861,74
1936,91,3871,44
1937,62,3871,18
1938,41,3871,37
1939,56,3871,7
1940,92,3871,19
1941,92,3881,36
1942,32,3881,4
1943,5,3881,65
1944,74,3881,16
1945,1,3881,49
1946,75,3891,29
1947,19,3891,15
1948,78,3891,67
1949,51,3891,53
1950,36,3891,66
1951,71,3901,55
1952,72,3901,19
1953,67,3901,13
1954,57,3901,30
1955,33,3901,71
1956,12,3911,49
1957,38,3911,32
1958,82,3911,30
1959,1,3911,67
1960,75,3911,69
1961,62,3921,41
1962,4,3921,37
1963,94,3921,51
1964,45,3921,25
1965,89,3921,86
1966,87,3931,23
1967,33,3931,84
1968,36,3931,46
1969,76,3931,36
1970,16,3931,26
1971,46,3941,47
1972,64,3941,50
1973,77,3941,33
1974,95,3941,44
1975,83,3941,72
1976,75,3951,45
1977,71,3951,57
1978,88,3951,99
1979,80,3951,35
1980,34,3951,8
1981,86,3961,5
1982,60,3961,8
1983,2,3961,78
1984,83,3961,85
1985,84,3961,12
1986,44,3971,13
1987,75,3971,90
1988,56,3971,56
1989,84,3971,2
1990,52,3971,29
1991,27,3981,37
1992,51,3981,25
1993,77,3981,50
1994,83,3981,54
1995,35,3981,30
1996,19,3991,34
1997,90,3991,84
1998,28,3991,70
1999,90,3991,54
2000,8,3991,75
2001,26,4001,19
2002,94,4001,49
2003,98,4001,91
2004,12,4001,97
2005,91,4001,95
2006,58,4011,44
2007,50,4011,35
2008,83,4011,19
2009,7,4011,82
2010,5,4011,79
2011,18,4021,7
2012,29,4021,70
2013,19,4021,96
2014,84,4021,2
2015,28,4021,43
2016,50,4031,88
2017,10,4031,70
2018,2,4031,73
2019,97,4031,87
2020,40,4031,23
2021,77,4041,75
2022,77,4041,10
2023,72,4041,17
2024,79,4041,3
2025,21,4041,76
2026,26,4051,52
2027,42,4051,7
2028,49,4051,2
2029,80,4051,49
2030,24,4051,47
2031,25,4061,97
2032,11,4061,73
2033,72,4061,93
2034,40,4061,92
2035,5,4061,39
2036,58,4071,8
2037,61,4071,22
2038,23,4071,83
2039,88,4071,52
2040,31,4071,76
2041,71,4081,57
2042,95,4081,11
2043,23,4081,68
2044,44,4081,6
2045,53,4081,64
2046,63,4091,32
2047,85,4091,21
2048,3,4091,61
2049,12,4091,36
2050,90,4091,92
2051,85,4101,82
2052,10,4101,48
2053,98,4101,23
2054,49,4101,56
2055,91,4101,90
2056,11,4111,96
2057,61,4111,65
2058,74,4111,26
2059,35,4111,14
2060,6,4111,6
2061,48,4121,82
2062,78,4121,44
2063,55,4121,41
2064,75,4121,97
2065,10,4121,81
2066,6,4131,15
2067,18,4131,98
2068,59,4131,27
2069,51,4131,3
2070,59,4131,74
2071,96,4141,94
2072,91,4141,80
2073,92,4141,48
2074,92,4141,21
2075,66,4141,89
2076,28,4151,12
2077,54,4151,18
2078,4,4151,62
2079,58,4151,50
2080,20,4151,38
2081,61,4161,85
2082,4,4161,84
2083,56,4161,36
2084,38,4161,27
2085,70,4161,5
2086,3,4171,76
2087,82,4171,66
2088,35,4171,99
2089,31,4171,95
2090,39,4171,25
2091,12,4181,28
2092,7,4181,61
2093,54,4181,41
2094,80,4181,23
2095,30,4181,92
2096,100,4191,74
2097,2,4191,22
2098,54,4191,32
2099,19,4191,46
2100,14,4191,18
2101,7,4201,42
2102,87,4201,75
2103,84,4201,63
2104,29,4201,22
2105,65,4201,36
2106,24,4211,21
2107,13,4211,30
2108,77,4211,29
2109,90,4211,3
2110,33,4211,14
2111,13,4221,88
2112,34,4221,49
2113,51,4221,18
2114,83,4221,30
2115,67,4221,23
2116,3,4231,98
2117,39,4231,57
2118,95,4231,59
2119,55,4231,70
2120,30,4231,89
2121,84,4241,53
2122,82,4241,4
2123,93,4241,96
2124,55,4241,44
2125,35,4241,26
2126,92,4251,73
2127,55,4251,42
2128,59,4251,44
2129,21,4251,48
2130,11,4251,16
2131,39,4261,17
2132,83,4261,33
2133,44,4261,93
2134,82,4261,81
2135,32,4261,40
2136,92,4271,32
2137,70,4271,82
2138,65,4271,5
2139,45,4271,89
2140,42,4271,27
2141,74,4281,54
2142,9,4281,23
2143,45,4281,8
2144,8,4281,42
2145,34,4281,84
2146,48,4291,12
2147,38,4291,73
2148,56,4291,28
2149,90,4291,60
2150,62,4291,17
2151,14,4301,32
2152,38,4301,20
2153,82,4301,4
2154,1,4301,61
2155,43,4301,49
2156,75,4311,31
2157,52,4311,76
2158,59,4311,25
2159,95,4311,63
2160,48,4311,38
2161,51,4321,83
2162,23,4321,65
2163,56,4321,37
2164,63,4321,42
2165,14,4321,54
2166,55,4331,50
2167,29,4331,24
2168,9,4331,66
2169,99,4331,26
2170,10,4331,75
2171,10,4341,58
2172,82,4341,82
2173,35,4341,47
2174,93,4341,35
2175,47,4341,5
2176,40,4351,24
2177,43,4351,1
2178,98,4351,72
2179,3,4351,30
2180,27,4351,94
2181,38,4361,18
2182,27,4361,30
2183,57,4361,3
2184,12,4361,74
2185,53,4361,78
2186,98,4371,53
2187,22,4371,24
2188,18,4371,49
2189,40,4371,17
2190,18,4371,95
2191,34,4381,82
2192,9,4381,26
2193,11,4381,99
2194,84,4381,24
2195,19,4381,14
2196,14,4391,38
2197,60,4391,59
2198,97,4391,85
2199,33,4391,86
2200,45,4391,96
2201,93,4401,94
2202,58,4401,93
2203,66,4401,64
2204,75,4401,42
2205,90,4401,23
2206,18,4411,62
2207,10,4411,98
2208,96,4411,67
2209,56,4411,39
2210,78,4411,61
2211,16,4421,29
2212,50,4421,96
2213,46,4421,40
2214,43,4421,13
2215,35,4421,43
2216,84,4431,81
2217,22,4431,85
2218,20,4431,87
2219,48,4431,60
2220,81,4431,67
2221,40,4441,46
2222,44,4441,29
2223,61,4441,94
2224,100,4441,66
2225,10,4441,68
2226,100,4451,74
2227,57,4451,49
2228,77,4451,84
2229,17,4451,5
2230,55,4451,87
2231,1,4461,96
2232,54,4461,93
2233,56,4461,76
2234,66,4461,55
2235,100,4461,84
2236,82,4471,2
2237,38,4471,94
2238,48,4471,78
2239,17,4471,69
2240,57,4471,36
2241,84,4481,29
2242,58,4481,2
2243,57,4481,70
2244,70,4481,48
2245,22,4481,33
2246,3,4491,12
2247,19,4491,3
2248,62,4491,37
2249,98,4491,77
2250,30,4491,72
2251,92,4501,91
2252,37,4501,65
2253,46,4501,15
2254,3,4501,51
2255,92,4501,1
2256,97,4511,10
2257,87,4511,64
2258,67,4511,48
2259,68,4511,72
2260,45,4511,68
2261,94,4521,83
2262,34,4521,62
2263,87,4521,57
2264,42,4521,86
2265,4,4521,59
2266,21,4531,87
2267,90,4531,16
2268,35,4531,22
2269,97,4531,35
2270,95,4531,6
2271,75,4541,93
2272,76,4541,34
2273,62,4541,47
2274,24,4541,87
2275,38,4541,97
2276,100,4551,36
2277,53,4551,84
2278,50,4551,16
2279,44,4551,53
2280,56,4551,1
2281,24,4561,70
2282,83,4561,10
2283,97,4561,3
2284,90,4561,69
2285,38,4561,52
2286,28,4571,84
2287,77,4571,80
2288,34,4571,56
2289,3,4571,79
2290,43,4571,86
2291,72,4581,62
2292,88,4581,93
2293,48,4581,6
2294,18,4581,92
2295,27,4581,25
2296,22,4591,47
2297,48,4591,17
2298,37,4591,71
2299,86,4591,89
2300,69,4591,61
2301,10,4601,51
2302,4,4601,69
2303,71,4601,45
2304,94,4601,84
2305,83,4601,78
2306,92,4611,52
2307,96,4611,71
2308,57,4611,81
2309,61,4611,19
2310,78,4611,17
2311,11,4621,50
2312,69,4621,69
2313,29,4621,56
2314,55,4621,83
2315,95,4621,87
2316,69,4631,61
2317,16,4631,28
2318,45,4631,46
2319,16,4631,8
2320,31,4631,36
2321,84,4641,2
2322,38,4641,26
2323,83,4641,16
2324,77,4641,13
2325,95,4641,64
2326,19,4651,27
2327,28,4651,1
2328,16,4651,33
2329,99,4651,45
2330,67,4651,9
2331,19,4661,81
2332,12,4661,33
2333,86,4661,15
2334,11,4661,23
2335,53,4661,64
2336,4,4671,82
2337,39,4671,71
2338,89,4671,45
2339,49,4671,67
2340,71,4671,20
2341,43,4681,69
2342,11,4681,95
2343,10,4681,53
2344,73,4681,40
2345,22,4681,51
2346,4,4691,39
2347,18,4691,1
2348,86,4691,4
2349,25,4691,41
2350,28,4691,54
2351,71,4701,13
2352,48,4701,22
2353,1,4701,54
2354,4,4701,32
2355,55,4701,51
2356,48,4711,61
2357,40,4711,67
2358,4,4711,94
2359,36,4711,81
2360,45,4711,15
2361,65,4721,89
2362,22,4721,8
2363,70,4721,49
2364,59,4721,86
2365,14,4721,56
2366,39,4731,10
2367,95,4731,93
2368,14,4731,67
2369,26,4731,9
2370,27,4731,86
2371,63,4741,81
2372,14,4741,21
2373,40,4741,47
2374,90,4741,17
2375,73,4741,70
2376,66,4751,71
2377,84,4751,21
2378,15,4751,39
2379,64,4751,28
2380,79,4751,23
2381,41,4761,91
2382,86,4761,52
2383,33,4761,65
2384,22,4761,95
2385,16,4761,94
2386,81,4771,28
2387,16,4771,14
2388,11,4771,85
2389,59,4771,18
2390,1,4771,24
2391,87,4781,19
2392,85,4781,78
2393,22,4781,67
2394,70,4781,59
2395,65,4781,20
2396,66,4791,39
2397,86,4791,53
2398,17,4791,33
2399,33,4791,52
2400,45,4791,9
2401,64,4801,12
2402,11,4801,77
2403,7,4801,95
2404,96,4801,79
2405,7,4801,2
2406,16,4811,24
2407,85,4811,17
2408,90,4811,63
2409,35,4811,92
2410,87,4811,41
2411,19,4821,3
2412,99,4821,29
2413,54,4821,50
2414,58,4821,25
2415,47,4821,26
2416,61,4831,17
2417,13,4831,82
2418,59,4831,32
2419,63,4831,75
2420,100,4831,85
2421,20,4841,7
2422,35,4841,76
2423,11,4841,85
2424,99,4841,20
2425,16,4841,82
2426,36,4851,39
2427,17,4851,98
2428,32,4851,74
2429,46,4851,14
2430,92,4851,13
2431,82,4861,88
2432,53,4861,69
2433,82,4861,44
2434,86,4861,93
2435,93,4861,99
2436,85,4871,36
2437,34,4871,46
2438,95,4871,87
2439,73,4871,39
2440,62,4871,63
2441,71,4881,89
2442,76,4881,5
2443,4,4881,32
2444,89,4881,31
2445,47,4881,70
2446,78,4891,29
2447,40,4891,23
2448,92,4891,27
2449,46,4891,10
2450,91,4891,52
2451,74,4901,76
2452,87,4901,78
2453,99,4901,55
2454,96,4901,36
2455,98,4901,60
2456,16,4911,73
2457,36,4911,37
2458,79,4911,49
2459,98,4911,4
2460,32,4911,28
2461,1,4921,41
2462,76,4921,89
2463,8,4921,3
2464,98,4921,26
2465,87,4921,45
2466,48,4931,4
2467,38,4931,93
2468,34,4931,30
2469,61,4931,80
2470,95,4931,19
2471,29,4941,64
2472,87,4941,17
2473,85,4941,85
2474,100,4941,1
2475,54,4941,83
2476,33,4951,19
2477,25,4951,32
2478,16,4951,59
2479,54,4951,9
2480,45,4951,84
2481,4,4961,95
2482,68,4961,29
2483,6,4961,40
2484,69,4961,74
2485,69,4961,4
2486,40,4971,10
2487,89,4971,22
2488,57,4971,44
2489,42,4971,51
2490,100,4971,87
2491,60,4981,84
2492,52,4981,29
2493,47,4981,92
2494,49,4981,28
2495,22,4981,41
2496,60,4991,2
2497,3,4991,98
2498,86,4991,88
2499,80,4991,74
2500,3,4991,22
2501,46,5001,69
2502,59,5001,99
2503,2,5001,86
2504,73,5001,6
2505,75,5001,98
2506,15,5011,56
2507,95,5011,98
2508,62,5011,86
2509,37,5011,78
2510,82,5011,2
2511,56,5021,76
2512,2,5021,51
2513,75,5021,28
2514,20,5021,87
2515,38,5021,75
2516,6,5031,45
2517,55,5031,76
2518,16,5031,80
2519,12,5031,33
2520,87,5031,24
2521,3,5041,41
2522,98,5041,44
2523,48,5041,33
2524,74,5041,48
2525,52,5041,99
2526,17,5051,7
2527,48,5051,67
2528,39,5051,18
2529,28,5051,24
2530,81,5051,77
2531,13,5061,51
2532,14,5061,82
2533,84,5061,85
2534,47,5061,59
2535,78,5061,48
2536,84,5071,49
2537,70,5071,21
2538,65,5071,68
2539,55,5071,43
2540,6,5071,5
2541,100,5081,18
2542,69,5081,67
2543,16,5081,66
2544,76,5081,8
2545,86,5081,35
2546,33,5091,45
2547,69,5091,51
2548,44,5091,83
2549,24,5091,15
2550,84,5091,4
2551,73,5101,75
2552,97,5101,8
2553,11,5101,54
2554,50,5101,67
2555,1,5101,38
2556,92,5111,97
2557,18,5111,11
2558,91,5111,52
2559,69,5111,5
2560,66,5111,84
2561,76,5121,66
2562,14,5121,72
2563,26,5121,13
2564,100,5121,14
2565,40,5121,38
2566,8,5131,37
2567,85,5131,72
2568,15,5131,79
2569,40,5131,76
2570,78,5131,74
2571,10,5141,82
2572,63,5141,27
2573,17,5141,98
2574,100,5141,77
2575,29,5141,74
2576,6,5151,64
2577,58,5151,9
2578,99,5151,38
2579,96,5151,2
2580,84,5151,63
2581,15,5161,82
2582,92,5161,6
2583,38,5161,84
2584,71,5161,81
2585,33,5161,45
2586,38,5171,47
2587,29,5171,48
2588,21,5171,44
2589,66,5171,18
2590,68,5171,24
2591,72,5181,4
2592,79,5181,17
2593,78,5181,82
2594,87,5181,28
2595,96,5181,37
2596,21,5191,2
2597,98,5191,9
2598,80,5191,82
2599,19,5191,43
2600,45,5191,56
2601,93,5201,97
2602,79,5201,65
2603,37,5201,70
2604,12,5201,46
2605,5,5201,96
2606,21,5211,42
2607,20,5211,51
2608,98,5211,83
2609,56,5211,75
2610,77,5211,87
2611,36,5221,70
2612,92,5221,34
2613,58,5221,43
2614,6,5221,42
2615,100,5221,84
2616,42,5231,26
2617,55,5231,41
2618,76,5231,50
2619,58,5231,55
2620,43,5231,77
2621,36,5241,30
2622,23,5241,88
2623,95,5241,31
2624,56,5241,93
2625,94,5241,2
2626,16,5251,49
2627,48,5251,74
2628,53,5251,65
2629,37,5251,73
2630,53,5251,38
2631,72,5261,93
2632,73,5261,53
2633,5,5261,12
2634,21,5261,27
2635,19,5261,10
2636,7,5271,32
2637,5,5271,5
2638,62,5271,94
2639,32,5271,36
2640,26,5271,73
2641,2,5281,84
2642,68,5281,56
2643,31,5281,92
2644,24,5281,47
2645,50,5281,41
2646,97,5291,81
2647,42,5291,62
2648,85,5291,64
2649,88,5291,36
2650,96,5291,92
2651,41,5301,26
2652,74,5301,52
2653,14,5301,11
2654,75,5301,19
2655,99,5301,35
2656,7,5311,89
2657,15,5311,41
2658,90,5311,92
2659,83,5311,78
2660,18,5311,97
2661,52,5321,93
2662,32,5321,83
2663,65,5321,60
2664,31,5321,52
2665,77,5321,97
2666,60,5331,92
2667,45,5331,74
2668,80,5331,28
2669,89,5331,33
2670,8,5331,36
2671,49,5341,40
2672,89,5341,5
2673,59,5341,2
2674,21,5341,45
2675,26,5341,55
2676,53,5351,45
2677,24,5351,4
2678,78,5351,68
2679,33,5351,92
2680,34,5351,78
2681,7,5361,27
2682,9,5361,49
2683,38,5361,18
2684,34,5361,47
2685,13,5361,84
2686,71,5371,38
2687,93,5371,65
2688,13,5371,89
2689,24,5371,46
2690,88,5371,63
2691,64,5381,30
2692,40,5381,48
2693,81,5381,43
2694,4,5381,13
2695,5,5381,63
2696,47,5391,10
2697,46,5391,43
2698,40,5391,78
2699,73,5391,33
2700,32,5391,62
2701,53,5401,54
2702,6,5401,93
2703,84,5401,98
2704,44,5401,12
2705,59,5401,21
2706,86,5411,36
2707,98,5411,28
2708,64,5411,32
2709,12,5411,86
2710,46,5411,25
2711,95,5421,53
2712,8,5421,31
2713,21,5421,60
2714,23,5421,18
2715,47,5421,46
2716,79,5431,21
2717,93,5431,96
2718,80,5431,19
2719,67,5431,56
2720,45,5431,54
2721,70,5441,93
2722,37,5441,89
2723,82,5441,12
2724,85,5441,64
2725,16,5441,46
2726,61,5451,5
2727,3,5451,80
2728,68,5451,38
2729,51,5451,43
2730,56,5451,41
2731,14,5461,44
2732,54,5461,51
2733,8,5461,27
2734,20,5461,19
2735,81,5461,76
2736,40,5471,11
2737,51,5471,99
2738,13,5471,80
2739,14,5471,83
2740,30,5471,8
2741,34,5481,60
2742,25,5481,94
2743,52,5481,96
2744,25,5481,8
2745,15,5481,82
2746,97,5491,91
2747,74,5491,30
2748,95,5491,4
2749,48,5491,8
2750,52,5491,38
2751,50,5501,73
2752,26,5501,58
2753,25,5501,89
2754,16,5501,62
2755,35,5501,80
2756,61,5511,56
2757,47,5511,63
2758,17,5511,68
2759,39,5511,67
2760,21,5511,33
2761,2,5521,11
2762,96,5521,48
2763,36,5521,49
2764,45,5521,8
2765,98,5521,5
2766,16,5531,43
2767,85,5531,69
2768,53,5531,22
2769,81,5531,30
2770,10,5531,10
2771,4,5541,21
2772,90,5541,57
2773,32,5541,29
2774,21,5541,15
2775,31,5541,16
2776,69,5551,74
2777,44,5551,64
2778,78,5551,50
2779,15,5551,35
2780,45,5551,45
2781,72,5561,54
2782,44,5561,57
2783,30,5561,40
2784,44,5561,51
2785,29,5561,84
2786,65,5571,47
2787,58,5571,1
2788,36,5571,8
2789,63,5571,88
2790,19,5571,78
2791,54,5581,74
2792,27,5581,81
2793,18,5581,10
2794,13,5581,20
2795,77,5581,29
2796,76,5591,66
2797,51,5591,74
2798,5,5591,20
2799,44,5591,31
2800,17,5591,35
2801,50,5601,73
2802,100,5601,15
2803,41,5601,65
2804,84,5601,12
2805,100,5601,72
2806,5,5611,37
2807,78,5611,71
2808,63,5611,23
2809,93,5611,72
2810,15,5611,17
2811,83,5621,71
2812,99,5621,31
2813,27,5621,57
2814,56,5621,26
2815,11,5621,33
2816,51,5631,88
2817,65,5631,65
2818,68,5631,32
2819,15,5631,95
2820,16,5631,51
2821,25,5641,57
2822,16,5641,89
2823,83,5641,29
2824,13,5641,26
2825,14,5641,63
2826,66,5651,84
2827,90,5651,87
2828,39,5651,91
2829,64,5651,10
2830,83,5651,95
2831,43,5661,78
2832,44,5661,77
2833,46,5661,50
2834,67,5661,52
2835,71,5661,29
2836,45,5671,74
2837,41,5671,54
2838,86,5671,80
2839,45,5671,30
2840,78,5671,89
2841,58,5681,94
2842,50,5681,3
2843,30,5681,24
2844,59,5681,9
2845,84,5681,26
2846,58,5691,89
2847,91,5691,35
2848,82,5691,23
2849,19,5691,79
2850,8,5691,95
2851,96,5701,24
2852,6,5701,43
2853,43,5701,38
2854,58,5701,25
2855,7,5701,2
2856,87,5711,58
2857,28,5711,81
2858,68,5711,40
2859,83,5711,9
2860,40,5711,93
2861,53,5721,23
2862,22,5721,15
2863,37,5721,94
2864,77,5721,48
2865,92,5721,13
2866,18,5731,77
2867,95,5731,29
2868,54,5731,89
2869,89,5731,95
2870,99,5731,84
2871,5,5741,35
2872,63,5741,22
2873,19,5741,49
2874,5,5741,5
2875,61,5741,96
2876,26,5751,69
2877,49,5751,78
2878,50,5751,31
2879,45,5751,89
2880,4,5751,95
2881,6,5761,95
2882,5,5761,94
2883,100,5761,88
2884,26,5761,98
2885,48,5761,17
2886,68,5771,66
2887,65,5771,99
2888,76,5771,57
2889,21,5771,88
2890,4,5771,37
2891,30,5781,92
2892,52,5781,2
2893,42,5781,6
2894,64,5781,90
2895,11,5781,11
2896,67,5791,65
2897,99,5791,60
2898,21,5791,45
2899,87,5791,74
2900,82,5791,77
2901,63,5801,69
2902,4,5801,43
2903,72,5801,63
2904,34,5801,30
2905,97,5801,19
2906,42,5811,66
2907,68,5811,37
2908,72,5811,72
2909,57,5811,48
2910,41,5811,96
2911,75,5821,3
2912,59,5821,5
2913,76,5821,60
2914,95,5821,23
2915,56,5821,99
2916,33,5831,88
2917,76,5831,95
2918,77,5831,47
2919,24,5831,28
2920,82,5831,19
2921,97,5841,84
2922,48,5841,60
2923,62,5841,54
2924,99,5841,37
2925,67,5841,73
2926,5,5851,9
2927,28,5851,10
2928,64,5851,39
2929,12,5851,8
2930,37,5851,31
2931,100,5861,66
2932,86,5861,18
2933,15,5861,40
2934,94,5861,55
2935,65,5861,15
2936,88,5871,49
2937,72,5871,54
2938,52,5871,10
2939,30,5871,65
2940,73,5871,17
2941,49,5881,14
2942,30,5881,13
2943,14,5881,37
2944,42,5881,42
2945,86,5881,33
