oid,sid,time,contact_mac
1548,544,3091,70
1549,512,3091,84
1550,534,3091,85
1551,522,3101,52
1552,558,3101,3
1553,557,3101,90
1554,502,3101,36
1555,590,3101,68
1556,508,3111,77
1557,594,3111,51
1558,520,3111,7
1559,573,3111,44
1560,549,3111,80
1561,550,3121,26
1562,545,3121,84
1563,527,3121,74
1564,584,3121,50
1565,596,3121,71
1566,593,3131,95
1567,598,3131,82
1568,514,3131,62
1569,562,3131,20
1570,508,3131,77
1571,515,3141,44
1572,501,3141,80
1573,532,3141,58
1574,542,3141,12
1575,566,3141,8
1576,561,3151,82
1577,580,3151,73
1578,583,3151,81
1579,578,3151,6
1580,579,3151,56
1581,550,3161,35
1582,523,3161,32
1583,586,3161,38
1584,597,3161,31
1585,508,3161,88
1586,531,3171,43
1587,501,3171,24
1588,570,3171,88
1589,596,3171,91
1590,598,3171,80
1591,508,3181,99
1592,508,3181,70
1593,581,3181,89
1594,511,3181,4
1595,532,3181,97
1596,586,3191,97
1597,551,3191,32
1598,532,3191,2
1599,565,3191,3
1600,515,3191,19
1601,549,3201,17
1602,552,3201,54
1603,580,3201,79
1604,536,3201,14
1605,555,3201,70
1606,511,3211,14
1607,533,3211,17
1608,558,3211,59
1609,532,3211,35
1610,574,3211,83
1611,569,3221,84
1612,514,3221,53
1613,544,3221,65
1614,574,3221,68
1615,587,3221,88
1616,513,3231,13
1617,509,3231,88
1618,569,3231,19
1619,502,3231,60
1620,571,3231,93
1621,512,3241,98
1622,588,3241,76
1623,577,3241,43
1624,584,3241,66
1625,534,3241,91
1626,571,3251,76
1627,546,3251,44
1628,527,3251,49
1629,594,3251,83
1630,550,3251,8
1631,536,3261,89
1632,551,3261,46
1633,546,3261,62
1634,599,3261,47
1635,523,3261,95
1636,546,3271,26
1637,569,3271,45
1638,506,3271,64
1639,502,3271,7
1640,568,3271,56
1641,545,3281,91
1642,593,3281,97
1643,504,3281,56
1644,563,3281,21
1645,523,3281,99
1646,510,3291,81
1647,567,3291,22
1648,535,3291,35
1649,600,3291,7
1650,535,3291,83
1651,547,3301,57
1652,565,3301,41
1653,552,3301,61
1654,507,3301,1
1655,539,3301,37
1656,508,3311,34
1657,509,3311,66
1658,524,3311,54
1659,562,3311,44
1660,566,3311,82
1661,504,3321,4
1662,515,3321,63
1663,586,3321,56
1664,589,3321,34
1665,599,3321,26
1666,535,3331,3
1667,516,3331,38
1668,529,3331,59
1669,568,3331,82
1670,566,3331,63
1671,519,3341,12
1672,532,3341,7
1673,538,3341,67
1674,576,3341,57
1675,568,3341,44
1676,566,3351,94
1677,589,3351,83
1678,591,3351,14
1679,511,3351,68
1680,539,3351,81
1681,503,3361,14
1682,503,3361,56
1683,535,3361,88
1684,584,3361,46
1685,515,3361,10
1686,598,3371,54
1687,588,3371,13
1688,529,3371,82
1689,537,3371,74
1690,566,3371,7
1691,585,3381,69
1692,576,3381,96
1693,588,3381,14
1694,589,3381,58
1695,587,3381,33
1696,562,3391,55
1697,595,3391,30
1698,505,3391,27
1699,553,3391,46
1700,563,3391,3
1701,539,3401,13
1702,541,3401,8
1703,504,3401,71
1704,523,3401,16
1705,508,3401,49
1706,570,3411,28
1707,537,3411,50
1708,566,3411,4
1709,558,3411,17
1710,588,3411,71
1711,553,3421,97
1712,589,3421,4
1713,596,3421,49
1714,568,3421,29
1715,558,3421,57
1716,577,3431,71
1717,509,3431,79
1718,594,3431,41
1719,577,3431,49
1720,597,3431,32
1721,600,3441,5
1722,550,3441,70
1723,514,3441,22
1724,567,3441,2
1725,524,3441,77
1726,569,3451,84
1727,541,3451,6
1728,579,3451,61
1729,545,3451,21
1730,559,3451,26
1731,512,3461,69
1732,513,3461,79
1733,524,3461,50
1734,568,3461,23
1735,544,3461,21
1736,515,3471,96
1737,584,3471,44
1738,575,3471,8
1739,560,3471,18
1740,535,3471,52
1741,584,3481,61
1742,571,3481,83
1743,588,3481,81
1744,527,3481,17
1745,518,3481,40
1746,525,3491,35
1747,584,3491,20
1748,528,3491,45
1749,549,3491,92
1750,535,3491,94
1751,510,3501,95
1752,526,3501,72
1753,592,3501,26
1754,557,3501,58
1755,521,3501,1
1756,514,3511,69
1757,529,3511,40
1758,564,3511,12
1759,510,3511,80
1760,527,3511,84
1761,511,3521,7
1762,561,3521,1
1763,592,3521,36
1764,520,3521,20
1765,541,3521,52
1766,593,3531,35
1767,511,3531,96
1768,522,3531,76
1769,514,3531,12
1770,580,3531,4
1771,572,3541,31
1772,505,3541,26
1773,537,3541,35
1774,600,3541,67
1775,506,3541,63
1776,501,3551,36
1777,504,3551,20
1778,540,3551,52
1779,532,3551,16
1780,516,3551,48
1781,524,3561,4
1782,526,3561,64
1783,502,3561,50
1784,565,3561,2
1785,540,3561,20
1786,536,3571,85
1787,584,3571,91
1788,520,3571,68
1789,524,3571,39
1790,545,3571,50
1791,597,3581,34
1792,533,3581,43
1793,585,3581,81
1794,584,3581,22
1795,563,3581,78
1796,535,3591,58
1797,510,3591,92
1798,516,3591,31
1799,510,3591,82
1800,523,3591,33
1801,557,3601,65
1802,572,3601,92
1803,533,3601,45
1804,539,3601,69
1805,511,3601,40
1806,543,3611,8
1807,556,3611,14
1808,538,3611,27
1809,511,3611,50
1810,561,3611,25
1811,503,3621,75
1812,594,3621,50
1813,538,3621,53
1814,594,3621,54
1815,596,3621,57
1816,563,3631,40
1817,589,3631,57
1818,510,3631,26
1819,573,3631,94
1820,594,3631,4
1821,513,3641,70
1822,540,3641,6
1823,579,3641,92
1824,547,3641,91
1825,522,3641,90
1826,570,3651,19
1827,535,3651,71
1828,537,3651,92
1829,506,3651,53
1830,599,3651,25
1831,510,3661,3
1832,545,3661,97
1833,596,3661,2
1834,567,3661,73
1835,554,3661,52
1836,577,3671,2
1837,569,3671,70
1838,536,3671,14
1839,599,3671,88
1840,572,3671,36
1841,587,3681,61
1842,539,3681,88
1843,531,3681,1
1844,545,3681,69
1845,557,3681,56
1846,510,3691,5
1847,501,3691,10
1848,577,3691,92
1849,549,3691,52
1850,575,3691,64
1851,574,3701,66
1852,580,3701,74
1853,524,3701,39
1854,523,3701,10
1855,540,3701,22
1856,593,3711,6
1857,512,3711,17
1858,538,3711,76
1859,512,3711,14
1860,535,3711,44
1861,562,3721,78
1862,565,3721,54
1863,580,3721,71
1864,535,3721,93
1865,503,3721,82
1866,514,3731,49
1867,547,3731,68
1868,525,3731,26
1869,513,3731,69
1870,596,3731,95
1871,596,3741,52
1872,590,3741,56
1873,570,3741,46
1874,544,3741,75
1875,597,3741,11
1876,504,3751,74
1877,504,3751,70
1878,528,3751,66
1879,591,3751,67
1880,570,3751,12
1881,575,3761,77
1882,545,3761,51
1883,535,3761,59
1884,579,3761,54
1885,523,3761,46
1886,590,3771,49
1887,581,3771,28
1888,550,3771,4
1889,578,3771,69
1890,532,3771,23
1891,541,3781,75
1892,573,3781,87
1893,583,3781,63
1894,549,3781,34
1895,571,3781,27
1896,553,3791,31
1897,571,3791,49
1898,585,3791,46
1899,588,3791,22
1900,577,3791,94
1901,518,3801,65
1902,593,3801,41
1903,548,3801,95
1904,506,3801,18
1905,541,3801,74
1906,597,3811,14
1907,597,3811,94
1908,564,3811,42
1909,502,3811,37
1910,504,3811,81
1911,567,3821,84
1912,524,3821,99
1913,531,3821,82
1914,570,3821,34
1915,571,3821,15
1916,538,3831,59
1917,535,3831,24
1918,577,3831,4
1919,573,3831,73
1920,549,3831,48
1921,528,3841,25
1922,583,3841,59
1923,544,3841,69
1924,576,3841,32
1925,538,3841,65
1926,509,3851,23
1927,528,3851,76
1928,544,3851,27
1929,545,3851,13
1930,514,3851,94
1931,504,3861,80
1932,512,3861,43
1933,571,3861,95
1934,547,3861,82
1935,523,3861,47
1936,591,3871,86
1937,512,3871,91
1938,506,3871,8
1939,519,3871,68
1940,522,3871,84
1941,525,3881,87
1942,544,3881,41
1943,504,3881,2
1944,541,3881,21
1945,502,3881,49
1946,528,3891,97
1947,510,3891,20
1948,550,3891,31
1949,593,3891,46
1950,569,3891,89
1951,523,3901,70
1952,523,3901,38
1953,525,3901,54
1954,555,3901,51
1955,591,3901,35
1956,569,3911,71
1957,507,3911,56
1958,516,3911,59
1959,560,3911,13
1960,546,3911,64
1961,578,3921,19
1962,515,3921,68
1963,524,3921,42
1964,589,3921,51
1965,577,3921,50
1966,564,3931,97
1967,572,3931,58
1968,543,3931,47
1969,512,3931,82
1970,588,3931,49
1971,570,3941,3
1972,551,3941,57
1973,589,3941,53
1974,521,3941,31
1975,521,3941,74
1976,589,3951,66
1977,529,3951,98
1978,551,3951,49
1979,578,3951,34
1980,522,3951,11
1981,537,3961,61
1982,572,3961,57
1983,582,3961,87
1984,511,3961,82
1985,596,3961,3
1986,557,3971,98
1987,553,3971,65
1988,567,3971,6
1989,526,3971,41
1990,598,3971,74
1991,538,3981,95
1992,551,3981,62
1993,551,3981,64
1994,533,3981,16
1995,506,3981,94
1996,540,3991,78
1997,526,3991,92
1998,533,3991,72
1999,564,3991,94
2000,561,3991,75
2001,545,4001,43
2002,568,4001,19
2003,507,4001,33
2004,572,4001,82
2005,515,4001,11
2006,533,4011,89
2007,578,4011,41
2008,569,4011,47
2009,565,4011,26
2010,571,4011,1
2011,568,4021,25
2012,520,4021,50
2013,530,4021,87
2014,534,4021,91
2015,584,4021,9
2016,540,4031,83
2017,588,4031,80
2018,595,4031,51
2019,528,4031,13
2020,593,4031,65
2021,518,4041,13
2022,559,4041,3
2023,530,4041,28
2024,534,4041,14
2025,524,4041,82
2026,552,4051,21
2027,528,4051,9
2028,566,4051,65
2029,562,4051,95
2030,504,4051,35
2031,597,4061,99
2032,589,4061,54
2033,546,4061,30
2034,504,4061,16
2035,521,4061,77
2036,595,4071,71
2037,553,4071,76
2038,508,4071,84
2039,539,4071,82
2040,543,4071,27
2041,522,4081,60
2042,564,4081,84
2043,521,4081,58
2044,599,4081,53
2045,587,4081,15
2046,600,4091,43
2047,568,4091,50
2048,565,4091,70
2049,512,4091,29
2050,587,4091,98
2051,551,4101,22
2052,583,4101,99
2053,502,4101,88
2054,560,4101,9
2055,572,4101,19
2056,512,4111,18
2057,564,4111,95
2058,580,4111,82
2059,596,4111,63
2060,534,4111,83
2061,597,4121,77
2062,518,4121,7
2063,577,4121,60
2064,541,4121,54
2065,505,4121,14
2066,512,4131,51
2067,559,4131,31
2068,554,4131,74
2069,586,4131,83
2070,560,4131,85
2071,565,4141,14
2072,504,4141,78
2073,506,4141,98
2074,504,4141,87
2075,505,4141,24
2076,514,4151,37
2077,569,4151,99
2078,513,4151,1
2079,535,4151,51
2080,524,4151,25
2081,539,4161,95
2082,540,4161,48
2083,507,4161,10
2084,545,4161,53
2085,599,4161,32
2086,566,4171,67
2087,515,4171,56
2088,549,4171,79
2089,553,4171,33
2090,583,4171,47
2091,584,4181,79
2092,563,4181,32
2093,537,4181,90
2094,501,4181,46
2095,595,4181,68
2096,599,4191,85
2097,528,4191,50
2098,594,4191,27
2099,533,4191,58
2100,577,4191,31
2101,573,4201,90
2102,501,4201,96
2103,582,4201,60
2104,507,4201,51
2105,591,4201,88
2106,590,4211,40
2107,576,4211,92
2108,528,4211,63
2109,560,4211,99
2110,556,4211,3
2111,583,4221,28
2112,505,4221,96
2113,519,4221,27
2114,543,4221,31
2115,503,4221,79
2116,594,4231,44
2117,533,4231,82
2118,559,4231,19
2119,519,4231,45
2120,517,4231,96
2121,593,4241,23
2122,501,4241,43
2123,555,4241,94
2124,550,4241,3
2125,564,4241,74
2126,579,4251,67
2127,600,4251,17
2128,596,4251,14
2129,543,4251,29
2130,527,4251,66
2131,578,4261,40
2132,573,4261,8
2133,544,4261,88
2134,538,4261,24
2135,592,4261,19
2136,530,4271,53
2137,574,4271,77
2138,558,4271,28
2139,592,4271,52
2140,563,4271,70
2141,516,4281,53
2142,538,4281,71
2143,530,4281,21
2144,528,4281,47
2145,561,4281,8
2146,580,4291,95
2147,593,4291,62
2148,525,4291,44
2149,533,4291,46
2150,541,4291,51
2151,502,4301,91
2152,585,4301,95
2153,509,4301,37
2154,573,4301,58
2155,517,4301,38
2156,566,4311,5
2157,506,4311,11
2158,552,4311,19
2159,577,4311,32
2160,503,4311,56
2161,569,4321,99
2162,589,4321,43
2163,564,4321,63
2164,588,4321,75
2165,504,4321,3
2166,509,4331,85
2167,557,4331,3
2168,594,4331,47
2169,512,4331,9
2170,528,4331,42
2171,524,4341,8
2172,583,4341,18
2173,525,4341,92
2174,587,4341,72
2175,545,4341,97
2176,563,4351,3
2177,588,4351,14
2178,596,4351,74
2179,586,4351,4
2180,588,4351,75
2181,533,4361,99
2182,598,4361,19
2183,561,4361,41
2184,548,4361,87
2185,503,4361,84
2186,544,4371,53
2187,570,4371,73
2188,590,4371,45
2189,503,4371,6
2190,566,4371,36
2191,536,4381,79
2192,521,4381,38
2193,517,4381,14
2194,590,4381,4
2195,502,4381,7
2196,595,4391,62
2197,575,4391,91
2198,532,4391,6
2199,506,4391,83
2200,539,4391,78
2201,517,4401,68
2202,596,4401,8
2203,529,4401,53
2204,539,4401,88
2205,533,4401,82
2206,577,4411,57
2207,546,4411,45
2208,538,4411,63
2209,595,4411,58
2210,558,4411,29
2211,574,4421,35
2212,575,4421,54
2213,510,4421,12
2214,525,4421,41
2215,585,4421,34
2216,545,4431,54
2217,552,4431,46
2218,508,4431,1
2219,548,4431,39
2220,516,4431,11
2221,580,4441,57
2222,511,4441,72
2223,542,4441,81
2224,535,4441,20
2225,537,4441,30
2226,524,4451,2
2227,519,4451,15
2228,570,4451,36
2229,541,4451,96
2230,579,4451,70
2231,511,4461,3
2232,512,4461,20
2233,524,4461,60
2234,558,4461,28
2235,534,4461,92
2236,506,4471,47
2237,565,4471,82
2238,571,4471,84
2239,539,4471,86
2240,580,4471,71
2241,563,4481,91
2242,539,4481,57
2243,539,4481,73
2244,529,4481,36
2245,517,4481,67
2246,534,4491,98
2247,578,4491,20
2248,582,4491,97
2249,504,4491,92
2250,589,4491,56
2251,556,4501,13
2252,553,4501,21
2253,548,4501,77
2254,581,4501,4
2255,566,4501,2
2256,520,4511,96
2257,571,4511,18
2258,539,4511,6
2259,521,4511,73
2260,529,4511,50
2261,519,4521,11
2262,552,4521,14
2263,531,4521,22
2264,560,4521,39
2265,528,4521,77
2266,592,4531,52
2267,578,4531,63
2268,531,4531,49
2269,503,4531,11
2270,564,4531,89
2271,517,4541,87
2272,509,4541,62
2273,514,4541,86
2274,538,4541,80
2275,512,4541,98
2276,533,4551,8
2277,517,4551,91
2278,571,4551,30
2279,526,4551,72
2280,594,4551,57
2281,532,4561,49
2282,521,4561,40
2283,593,4561,12
2284,597,4561,68
2285,546,4561,16
2286,509,4571,15
2287,505,4571,86
2288,511,4571,36
2289,515,4571,4
2290,566,4571,53
2291,570,4581,41
2292,538,4581,70
2293,581,4581,16
2294,517,4581,52
2295,548,4581,8
2296,522,4591,83
2297,560,4591,2
2298,551,4591,95
2299,531,4591,3
2300,592,4591,91
2301,502,4601,88
2302,560,4601,23
2303,572,4601,28
2304,537,4601,76
2305,530,4601,63
2306,589,4611,11
2307,577,4611,33
2308,551,4611,18
2309,541,4611,15
2310,519,4611,83
2311,539,4621,65
2312,529,4621,87
2313,532,4621,78
2314,554,4621,44
2315,530,4621,43
2316,548,4631,31
2317,549,4631,66
2318,528,4631,17
2319,577,4631,20
2320,569,4631,45
2321,600,4641,59
2322,503,4641,37
2323,557,4641,4
2324,566,4641,40
2325,558,4641,18
2326,567,4651,81
2327,572,4651,1
2328,544,4651,37
2329,568,4651,28
2330,586,4651,29
2331,569,4661,80
2332,501,4661,75
2333,543,4661,82
2334,591,4661,34
2335,575,4661,87
2336,590,4671,36
2337,534,4671,51
2338,578,4671,42
2339,518,4671,68
2340,509,4671,53
2341,584,4681,89
2342,505,4681,84
2343,527,4681,41
2344,551,4681,4
2345,579,4681,95
2346,513,4691,61
2347,584,4691,85
2348,548,4691,2
2349,533,4691,89
2350,593,4691,13
2351,552,4701,44
2352,528,4701,43
2353,536,4701,69
2354,586,4701,24
2355,532,4701,68
2356,516,4711,84
2357,518,4711,57
2358,588,4711,20
2359,595,4711,38
2360,541,4711,79
2361,599,4721,34
2362,562,4721,50
2363,561,4721,27
2364,509,4721,23
2365,518,4721,94
2366,546,4731,45
2367,583,4731,77
2368,595,4731,81
2369,523,4731,57
2370,571,4731,69
2371,559,4741,34
2372,575,4741,1
2373,583,4741,56
2374,515,4741,2
2375,512,4741,61
2376,515,4751,42
2377,562,4751,65
2378,546,4751,15
2379,533,4751,77
2380,536,4751,52
2381,528,4761,8
2382,522,4761,23
2383,557,4761,32
2384,540,4761,26
2385,594,4761,10
2386,554,4771,62
2387,570,4771,29
2388,565,4771,40
2389,539,4771,34
2390,568,4771,77
2391,501,4781,14
2392,587,4781,44
2393,581,4781,54
2394,528,4781,86
2395,560,4781,50
2396,546,4791,1
2397,531,4791,38
2398,591,4791,5
2399,584,4791,22
2400,574,4791,27
2401,557,4801,47
2402,540,4801,5
2403,563,4801,29
2404,520,4801,58
2405,535,4801,92
2406,597,4811,30
2407,591,4811,81
2408,550,4811,66
2409,550,4811,51
2410,527,4811,10
2411,526,4821,83
2412,580,4821,15
2413,561,4821,98
2414,518,4821,72
2415,579,4821,49
2416,550,4831,49
2417,549,4831,95
2418,509,4831,28
2419,517,4831,14
2420,510,4831,3
2421,594,4841,90
2422,511,4841,89
2423,533,4841,9
2424,566,4841,35
2425,556,4841,51
2426,573,4851,43
2427,557,4851,32
2428,585,4851,95
2429,516,4851,83
2430,586,4851,70
2431,555,4861,75
2432,590,4861,45
2433,599,4861,91
2434,578,4861,99
2435,545,4861,20
2436,510,4871,89
2437,578,4871,16
2438,527,4871,82
2439,538,4871,51
2440,536,4871,14
2441,568,4881,81
2442,558,4881,53
2443,572,4881,15
2444,534,4881,66
2445,512,4881,37
2446,513,4891,21
2447,548,4891,69
2448,537,4891,13
2449,518,4891,34
2450,561,4891,2
2451,550,4901,55
2452,569,4901,14
2453,566,4901,63
2454,538,4901,96
2455,531,4901,22
2456,587,4911,61
2457,534,4911,63
2458,504,4911,58
2459,560,4911,42
2460,511,4911,29
2461,593,4921,53
2462,503,4921,90
2463,581,4921,88
2464,524,4921,20
2465,550,4921,26
2466,517,4931,58
2467,543,4931,59
2468,520,4931,97
2469,527,4931,45
2470,585,4931,60
2471,523,4941,31
2472,563,4941,47
2473,562,4941,45
2474,568,4941,30
2475,506,4941,51
2476,580,4951,26
2477,568,4951,39
2478,522,4951,95
2479,506,4951,86
2480,578,4951,60
2481,525,4961,88
2482,514,4961,17
2483,505,4961,56
2484,517,4961,38
2485,570,4961,48
2486,518,4971,55
2487,571,4971,68
2488,577,4971,83
2489,517,4971,89
2490,521,4971,47
2491,535,4981,76
2492,596,4981,80
2493,540,4981,87
2494,520,4981,46
2495,540,4981,32
2496,600,4991,48
2497,587,4991,45
2498,559,4991,4
2499,557,4991,34
2500,563,4991,92
2501,594,5001,7
2502,574,5001,2
2503,579,5001,81
2504,528,5001,24
2505,538,5001,78
2506,521,5011,90
2507,517,5011,15
2508,508,5011,21
2509,518,5011,26
2510,521,5011,44
2511,565,5021,4
2512,566,5021,15
2513,579,5021,75
2514,516,5021,78
2515,538,5021,11
2516,550,5031,61
2517,571,5031,68
2518,552,5031,75
2519,593,5031,67
2520,540,5031,31
2521,538,5041,99
2522,565,5041,34
2523,587,5041,65
2524,521,5041,82
2525,507,5041,97
2526,597,5051,46
2527,506,5051,57
2528,504,5051,27
2529,597,5051,34
2530,557,5051,96
2531,555,5061,47
2532,502,5061,81
2533,563,5061,25
2534,526,5061,15
2535,526,5061,80
2536,504,5071,94
2537,527,5071,26
2538,544,5071,75
2539,595,5071,57
2540,516,5071,3
2541,588,5081,1
2542,541,5081,89
2543,599,5081,65
2544,580,5081,79
2545,594,5081,80
2546,526,5091,52
2547,507,5091,37
2548,600,5091,7
2549,530,5091,26
2550,579,5091,81
2551,546,5101,50
2552,517,5101,35
2553,505,5101,91
2554,512,5101,7
2555,580,5101,79
2556,564,5111,73
2557,569,5111,10
2558,516,5111,95
2559,573,5111,34
2560,502,5111,17
2561,566,5121,43
2562,572,5121,66
2563,567,5121,7
2564,581,5121,9
2565,550,5121,60
2566,511,5131,28
2567,548,5131,37
2568,573,5131,61
2569,536,5131,6
2570,561,5131,87
2571,518,5141,50
2572,591,5141,44
2573,573,5141,71
2574,560,5141,91
2575,571,5141,19
2576,510,5151,8
2577,515,5151,77
2578,598,5151,60
2579,549,5151,53
2580,590,5151,99
2581,554,5161,50
2582,597,5161,5
2583,549,5161,65
2584,568,5161,2
2585,596,5161,19
2586,511,5171,3
2587,563,5171,16
2588,543,5171,52
2589,504,5171,14
2590,531,5171,47
2591,575,5181,52
2592,586,5181,51
2593,532,5181,47
2594,588,5181,32
2595,571,5181,89
2596,511,5191,78
2597,547,5191,27
2598,523,5191,54
2599,540,5191,70
2600,549,5191,58
2601,592,5201,69
2602,573,5201,41
2603,600,5201,61
2604,597,5201,50
2605,557,5201,57
2606,598,5211,15
2607,574,5211,42
2608,536,5211,36
2609,539,5211,89
2610,594,5211,45
2611,528,5221,61
2612,568,5221,45
2613,518,5221,58
2614,597,5221,21
2615,578,5221,40
2616,517,5231,39
2617,576,5231,22
2618,523,5231,89
2619,590,5231,54
2620,510,5231,18
2621,579,5241,46
2622,567,5241,11
2623,524,5241,70
2624,545,5241,71
2625,583,5241,21
2626,533,5251,13
2627,593,5251,7
2628,584,5251,46
2629,511,5251,12
2630,576,5251,91
2631,540,5261,64
2632,542,5261,4
2633,507,5261,95
2634,599,5261,57
2635,571,5261,55
2636,555,5271,49
2637,579,5271,70
2638,553,5271,92
2639,563,5271,72
2640,515,5271,98
2641,524,5281,23
2642,595,5281,87
2643,521,5281,48
2644,571,5281,81
2645,524,5281,52
2646,549,5291,53
2647,523,5291,92
2648,512,5291,80
2649,574,5291,37
2650,594,5291,28
2651,504,5301,25
2652,586,5301,38
2653,566,5301,12
2654,593,5301,5
2655,559,5301,46
2656,553,5311,42
2657,542,5311,25
2658,574,5311,7
2659,592,5311,73
2660,589,5311,60
2661,515,5321,46
2662,536,5321,71
2663,561,5321,83
2664,506,5321,32
2665,568,5321,48
2666,550,5331,74
2667,503,5331,3
2668,555,5331,28
2669,592,5331,79
2670,543,5331,27
2671,565,5341,83
2672,502,5341,90
2673,526,5341,86
2674,523,5341,60
2675,572,5341,82
2676,522,5351,17
2677,561,5351,81
2678,549,5351,30
2679,532,5351,36
2680,553,5351,21
2681,571,5361,10
2682,514,5361,90
2683,530,5361,26
2684,571,5361,36
2685,590,5361,14
2686,569,5371,18
2687,582,5371,70
2688,586,5371,35
2689,558,5371,78
2690,502,5371,52
2691,566,5381,47
2692,563,5381,86
2693,525,5381,96
2694,593,5381,37
2695,553,5381,29
2696,591,5391,62
2697,516,5391,42
2698,572,5391,85
2699,519,5391,78
2700,526,5391,21
2701,536,5401,97
2702,504,5401,90
2703,536,5401,14
2704,576,5401,91
2705,514,5401,28
2706,573,5411,87
2707,509,5411,45
2708,509,5411,7
2709,578,5411,12
2710,539,5411,46
2711,529,5421,91
2712,545,5421,31
2713,589,5421,90
2714,552,5421,32
2715,594,5421,10
2716,585,5431,54
2717,555,5431,17
2718,541,5431,45
2719,529,5431,51
2720,552,5431,92
2721,518,5441,63
2722,537,5441,89
2723,568,5441,16
2724,567,5441,7
2725,542,5441,96
2726,591,5451,58
2727,543,5451,67
2728,577,5451,49
2729,538,5451,9
2730,512,5451,81
2731,583,5461,24
2732,568,5461,88
2733,534,5461,64
2734,562,5461,75
2735,576,5461,99
2736,517,5471,58
2737,513,5471,20
2738,546,5471,38
2739,517,5471,53
2740,527,5471,51
2741,564,5481,43
2742,591,5481,88
2743,580,5481,18
2744,568,5481,12
2745,540,5481,47
2746,504,5491,13
2747,537,5491,49
2748,543,5491,46
2749,561,5491,62
2750,521,5491,70
2751,578,5501,86
2752,532,5501,67
2753,506,5501,82
2754,598,5501,26
2755,521,5501,51
2756,550,5511,45
2757,587,5511,53
2758,577,5511,92
